user_id,gender,age,salary,family_members,insurance_appeal
2066,false,23,49700,0,0
2067,false,19,40100,1,0
2068,false,32,21800,0,0
2069,false,38,44200,3,0
2070,true,24,42000,3,0
2071,false,47,43100,0,1
2072,false,24,46500,0,0
2073,false,19,32100,0,0
2074,true,33,55200,0,0
2075,true,20,29200,0,0
2076,true,24,44300,1,0
2077,false,22,50500,3,0
2078,true,49,37900,5,1
2079,true,20,42400,3,0
2080,false,29,39500,2,0
2081,true,27,41800,1,0
2082,true,19,29400,1,0
2083,false,23,46800,3,0
2084,true,21,28200,0,0
2085,false,29,34800,0,0
2086,false,20,34000,2,0
2087,false,45,34200,1,1
2088,true,21,68000,2,0
2089,true,21,47900,2,0
2090,true,39,48200,2,0
2091,false,32,22900,6,0
2092,false,31,31500,1,0
2093,false,42,36000,3,0
2094,true,21,43500,2,0
2095,false,26,35300,1,0
2096,true,42,42900,3,0
2097,false,23,40500,3,0
2098,false,39,38500,0,0
2099,false,37,16500,3,0
2100,true,25,23500,0,0
2101,false,37,26300,2,0
2102,false,29,47200,2,0
2103,false,23,41700,0,0
2104,true,41,47100,1,0
2105,true,21,34700,1,0
2106,true,22,33900,0,0
2107,true,20,36100,0,0
2108,true,20,47500,3,0
2109,false,33,47500,0,0
2110,false,35,49700,2,0
2111,true,23,41100,2,0
2112,false,25,30000,3,0
2113,true,31,30300,0,0
2114,false,30,52600,2,0
2115,true,21,41300,0,0
2116,false,26,22100,1,0
2117,true,21,50200,0,0
2118,false,22,22600,0,0
2119,false,32,53200,0,0
2120,true,24,44200,1,0
2121,true,21,40200,1,0
2122,true,36,27800,2,0
2123,false,18,45800,0,0
2124,true,19,48900,0,0
2125,false,19,27500,0,0
2126,false,37,49600,2,0
2127,false,32,42400,2,0
2128,true,21,33300,3,0
2129,true,45,40500,2,1
2130,false,46,47900,1,1
2131,true,37,31500,1,0
2132,true,51,40500,1,2
2133,false,22,22900,3,0
2134,false,42,40300,4,0
2135,false,35,30100,0,0
2136,false,20,29900,0,0
2137,true,37,60100,3,0
2138,false,20,44200,4,0
2139,false,20,46800,2,0
2140,true,26,43900,0,0
2141,true,36,37700,1,0
2142,false,25,49700,0,0
2143,false,32,45900,1,0
2144,false,33,40900,2,0
2145,false,28,19600,1,0
2146,true,27,32300,1,0
2147,true,42,32400,0,1
2148,true,38,45700,1,0
2149,false,41,24500,0,0
2150,true,20,47900,1,0
2151,false,47,40300,0,1
2152,false,23,27900,1,0
2153,true,20,39200,1,0
2154,false,35,39300,1,0
2155,true,24,48200,2,0
2156,true,56,40400,0,3
2157,true,23,43500,1,0
2158,false,24,20500,0,0
2159,false,26,36000,0,0
2160,false,34,37300,4,0
2161,true,20,50000,1,0
2162,true,39,36000,0,0
2163,false,29,36800,1,0
2164,true,29,47500,0,0
2165,false,22,46600,3,0
2166,true,32,48700,1,0
2167,true,22,47500,0,0
2168,true,39,23900,0,0
2169,true,24,25400,0,0
2170,false,36,62100,0,0
2171,true,34,25900,1,0
2172,true,24,46100,2,0
2173,false,38,48100,1,0
2174,true,29,32000,4,0
2175,true,21,37200,1,0
2176,false,36,31500,2,0
2177,false,36,31700,1,0
2178,true,41,44700,1,0
2179,false,18,43400,1,0
2180,false,25,40200,2,0
2181,false,39,51200,2,0
2182,false,40,26600,2,0
2183,true,18,45800,1,0
2184,false,19,56200,0,0
2185,false,23,28400,1,0
2186,false,25,58000,0,0
2187,true,34,33600,1,0
2188,true,36,24300,3,0
2189,true,21,25900,1,0
2190,true,32,35500,0,0
2191,false,36,48400,4,0
2192,true,22,32200,1,0
2193,false,25,46200,0,0
2194,true,26,71400,0,0
2195,true,28,43900,0,0
2196,true,20,46700,0,0
2197,true,39,24300,2,0
2198,true,39,42300,0,0
2199,false,21,40400,3,0
2200,false,28,29400,3,0
2201,true,23,47700,2,0
2202,true,25,47300,2,0
2203,false,18,43500,0,0
2204,false,22,49000,1,0
2205,false,18,44000,0,0
2206,true,44,34100,0,1
2207,true,45,41900,2,1
2208,false,28,33800,1,0
2209,true,49,36300,2,2
2210,false,21,43100,1,0
2211,false,38,39300,0,0
2212,true,20,28900,1,0
2213,true,31,42000,1,0
2214,false,36,53200,0,0
2215,false,45,32800,3,1
2216,false,45,44900,0,1
2217,true,25,43900,5,0
2218,true,32,40000,1,0
2219,true,34,39400,3,0
2220,true,21,39300,1,0
2221,false,23,34300,1,0
2222,false,32,10000,1,0
2223,true,28,31700,0,0
2224,true,23,50100,0,0
2225,true,50,27000,1,2
2226,false,19,31600,3,0
2227,false,25,29900,1,0
2228,true,43,45900,3,1
2229,false,42,46000,1,1
2230,true,21,23500,0,0
2231,true,31,35400,2,0
2232,false,33,59300,2,0
2233,true,21,31000,0,0
2234,true,27,11300,0,0
2235,true,29,41600,1,0
2236,false,30,43500,2,0
2237,false,32,46800,0,0
2238,false,19,33900,0,0
2239,false,31,37200,1,0
2240,false,31,60100,1,0
2241,false,60,27900,0,4
2242,false,36,22800,2,0
2243,true,20,60900,4,0
2244,false,27,34200,2,0
2245,true,26,42200,1,0
2246,false,34,55200,2,0
2247,true,21,32900,1,0
2248,true,33,43600,1,0
2249,false,39,33800,0,0
2250,true,19,30000,1,0
2251,false,52,52400,2,2
2252,false,23,45200,0,0
2253,false,36,46700,2,0
2254,true,53,29700,1,2
2255,true,26,36000,1,0
2256,true,43,48300,0,1
2257,false,30,47900,1,0
2258,false,20,30000,1,0
2259,true,18,44100,1,0
2260,true,39,53000,0,0
2261,false,26,30600,2,0
2262,true,22,26800,1,0
2263,true,36,44100,2,0
2264,true,39,27900,0,0
2265,true,28,44400,1,0
2266,false,25,33900,3,0
2267,true,21,29500,0,0
2268,true,21,36900,3,0
2269,true,44,28400,0,1
2270,true,19,43200,1,0
2271,false,21,42700,1,0
2272,true,42,36200,0,1
2273,false,30,42800,0,0
2274,true,26,26200,4,0
2275,true,41,30200,0,0
2276,true,32,33400,1,0
2277,false,41,48000,1,0
2278,true,33,37100,0,0
2279,false,49,60300,1,2
2280,true,22,48200,4,0
2281,false,25,50400,1,0
2282,true,30,37200,1,0
2283,false,20,34800,0,0
2284,true,40,41100,0,0
2285,false,43,53200,1,1
2286,false,36,53200,2,0
2287,false,36,34300,1,0
2288,true,40,32200,3,0
2289,false,31,21300,1,0
2290,false,27,41700,0,0
2291,true,31,57200,3,0
2292,false,40,27200,1,0
2293,true,27,57300,1,0
2294,false,30,42400,0,0
2295,true,46,53900,0,1
2296,false,28,41300,0,0
2297,true,31,30100,0,0
2298,false,20,40500,5,0
2299,false,43,19600,3,1
2300,false,44,24600,3,1
2301,true,48,41300,1,1
2302,true,40,55500,0,0
2303,false,27,42400,1,0
2304,false,28,43000,0,0
2305,false,39,51500,1,0
2306,true,25,36100,2,0
2307,false,39,30100,1,0
2308,false,22,37800,1,0
2309,true,26,22700,3,0
2310,true,36,43500,1,0
2311,true,32,35500,1,0
2312,false,49,40000,0,2
2313,false,42,59500,1,1
2314,false,41,34400,1,0
2315,true,34,46700,1,0
2316,true,38,42800,1,0
2317,true,52,54700,0,2
2318,false,31,29300,2,0
2319,false,35,42500,0,0
2320,true,39,30800,1,0
2321,false,20,48600,0,0
2322,true,19,25700,2,0
2323,false,44,25300,1,1
2324,false,22,45800,1,0
2325,false,19,35200,0,0
2326,false,43,25800,0,1
2327,true,38,48400,1,0
2328,false,37,54100,1,0
2329,true,30,57200,1,0
2330,false,38,39100,0,0
2331,false,40,42000,0,0
2332,false,32,59300,3,0
2333,false,37,34700,1,0
2334,false,47,43900,0,1
2335,true,28,39800,2,0
2336,true,37,33900,1,0
2337,false,21,33200,1,0
2338,false,26,47500,0,0
2339,true,27,45900,0,0
2340,true,30,52600,4,0
2341,false,42,52400,0,1
2342,true,19,36400,3,0
2343,true,25,32700,2,0
2344,true,47,50600,1,1
2345,true,22,34300,1,0
2346,false,25,49400,1,0
2347,false,20,33000,3,0
2348,false,22,42800,4,0
2349,true,32,37100,0,0
2350,true,46,49600,2,1
2351,false,20,44700,1,0
2352,false,44,34200,1,1
2353,true,45,42000,2,1
2354,false,19,51000,0,0
2355,true,52,16400,2,2
2356,true,26,22700,0,0
2357,false,39,27000,1,0
2358,true,44,46400,2,1
2359,true,31,48500,1,0
2360,true,23,32100,1,0
2361,true,40,43800,0,0
2362,false,47,30700,2,1
2363,true,32,30800,0,0
2364,false,37,33400,1,0
2365,true,26,46900,3,0
2366,false,29,43800,0,0
2367,false,18,54000,0,0
2368,false,32,43100,1,0
2369,true,32,42200,0,0
2370,true,30,55400,1,0
2371,true,39,49300,3,0
2372,false,29,35000,0,0
2373,false,19,47100,2,0
2374,true,22,41500,0,0
2375,true,20,32600,0,0
2376,false,23,37000,2,0
2377,false,31,28300,1,0
2378,true,32,25100,1,0
2379,true,39,32100,1,0
2380,false,29,42200,0,0
2381,true,19,45000,3,0
2382,true,26,25500,0,0
2383,false,21,37100,1,0
2384,false,31,33400,0,0
2385,false,39,40700,1,0
2386,true,36,32700,1,0
2387,false,38,46200,2,0
2388,true,36,35300,4,0
2389,true,19,45400,1,0
2390,true,34,41500,2,0
2391,true,28,45800,1,0
2392,false,21,34400,1,0
2393,true,25,43500,2,0
2394,false,30,55700,0,0
2395,true,26,51900,0,0
2396,false,31,29300,3,0
2397,true,33,30800,3,0
2398,true,38,28400,1,0
2399,false,46,41200,0,1
2400,false,37,27400,1,0
2401,true,30,47700,0,0
2402,false,40,30900,0,0
2403,true,29,51100,1,0
2404,true,22,37100,1,0
2405,false,34,52500,0,0
2406,false,19,58200,2,0
2407,false,37,37100,3,0
2408,true,44,43600,3,1
2409,false,46,41700,1,1
2410,true,20,46700,0,0
2411,false,24,36700,0,0
2412,true,19,53200,1,0
2413,true,34,43900,1,0
2414,true,30,42600,2,0
2415,true,22,27700,4,0
2416,true,30,41600,1,0
2417,false,25,31200,2,0
2418,false,20,62400,0,0
2419,false,28,56100,0,0
2420,true,34,48100,0,0
2421,true,28,41800,2,0
2422,false,42,57600,0,1
2423,false,20,27700,0,0
2424,true,30,59300,1,0
2425,true,18,57100,1,0
2426,true,38,33500,0,0
2427,false,31,47600,3,0
2428,false,43,25700,1,1
2429,false,29,43400,1,0
2430,true,18,39800,2,0
2431,false,22,49200,2,0
2432,true,27,61000,0,0
2433,false,29,27500,0,0
2434,false,34,45000,0,0
2435,false,44,38100,1,1
2436,false,25,47000,1,0
2437,true,27,40000,2,0
2438,false,50,43700,3,2
2439,true,25,49600,6,0
2440,true,44,32200,1,1
2441,false,25,43300,1,0
2442,true,31,24600,1,0
2443,true,30,40500,1,0
2444,true,25,32700,0,0
2445,true,34,34800,1,0
2446,false,37,36700,2,0
2447,false,22,39200,2,0
2448,false,23,41100,0,0
2449,true,29,25600,0,0
2450,false,41,31400,1,0
2451,true,33,43700,2,0
2452,true,39,42900,0,0
2453,true,39,28500,2,0
2454,true,21,26700,4,0
2455,true,53,50900,1,2
2456,true,22,25600,0,0
2457,true,32,37800,1,0
2458,false,41,42400,1,0
2459,false,25,37600,1,0
2460,false,26,32600,0,0
2461,false,27,34200,2,0
2462,true,37,34300,3,0
2463,true,43,48000,1,1
2464,true,27,30800,0,0
2465,true,30,13800,5,0
2466,false,40,54000,2,0
2467,false,27,56400,1,0
2468,false,32,40800,3,0
2469,true,32,20600,2,0
2470,true,51,41100,3,2
2471,false,34,39900,0,0
2472,false,25,66300,1,0
2473,true,31,25000,0,0
2474,true,20,24400,1,0
2475,false,21,33400,3,0
2476,false,18,31400,1,0
2477,true,30,40900,0,0
2478,false,39,34000,0,0
2479,true,25,13800,3,0
2480,false,51,44500,0,2
2481,true,28,46600,0,0
2482,false,38,50000,0,0
2483,true,36,24600,0,0
2484,true,33,53000,1,0
2485,true,31,38700,4,0
2486,false,34,18800,1,0
2487,true,31,37200,1,0
2488,false,18,23100,0,0
2489,false,29,44900,1,0
2490,false,47,41600,2,1
2491,false,20,42000,0,0
2492,true,44,38100,3,1
2493,true,20,34800,0,0
2494,false,45,28500,0,1
2495,true,42,31000,0,1
2496,true,26,27300,0,0
2497,false,35,40500,2,0
2498,true,19,39300,0,0
2499,false,18,50200,3,0
2500,false,34,11000,3,0
2501,true,29,37600,2,0
2502,false,25,28300,0,0
2503,true,27,34100,1,0
2504,false,22,34900,0,0
2505,false,21,35400,3,0
2506,true,53,45300,1,2
2507,true,19,38600,2,0
2508,true,39,54200,0,0
2509,false,22,44600,3,0
2510,false,25,52600,1,0
2511,true,33,23800,1,0
2512,true,53,47100,0,2
2513,true,19,43200,1,0
2514,false,31,33700,3,0
2515,false,23,34100,0,0
2516,true,21,43100,3,0
2517,false,42,37800,2,0
2518,false,43,37500,0,1
2519,false,25,39700,3,0
2520,false,36,29700,2,0
2521,true,21,46100,2,0
2522,false,25,39100,1,0
2523,true,19,46200,1,0
2524,true,28,48900,1,0
2525,true,41,34100,0,0
2526,false,22,52500,1,0
2527,false,25,37600,1,0
2528,true,20,37600,1,0
2529,true,36,38000,0,0
2530,true,43,36500,2,1
2531,true,24,43500,1,0
2532,false,31,45300,1,0
2533,true,34,48000,3,0
2534,false,28,52300,3,0
2535,false,26,46700,0,0
2536,false,45,46800,1,1
2537,true,31,29200,2,0
2538,false,33,66100,1,0
2539,false,33,36400,1,0
2540,false,29,42800,3,0
2541,true,29,53900,1,0
2542,false,31,46300,0,0
2543,true,19,37600,4,0
2544,true,35,41900,0,0
2545,false,20,45100,0,0
2546,false,44,38800,0,1
2547,true,23,35400,2,0
2548,true,40,27100,0,0
2549,false,41,28300,1,0
2550,false,18,35300,2,0
2551,true,36,27800,0,0
2552,true,33,33400,1,0
2553,false,46,42600,3,1
2554,false,26,36100,1,0
2555,false,26,34100,0,0
2556,true,21,42200,0,0
2557,true,32,46600,2,0
2558,false,29,34400,1,0
2559,false,33,50600,2,0
2560,false,45,62000,2,1
2561,true,33,42000,3,0
2562,false,35,48400,1,0
2563,true,28,33900,1,0
2564,false,34,42900,0,0
2565,true,19,43600,3,0
2566,true,31,27900,1,0
2567,true,30,46600,2,0
2568,false,47,32800,0,1
2569,true,20,40200,0,0
2570,false,30,30700,4,0
2571,true,31,59500,2,0
2572,false,23,25100,0,0
2573,false,31,45800,0,0
2574,false,39,30000,3,0
2575,true,49,37100,1,2
2576,true,38,44000,1,0
2577,false,42,25700,3,0
2578,false,26,39100,1,0
2579,false,29,34500,0,0
2580,false,19,59200,0,0
2581,false,23,29000,2,0
2582,true,33,43000,1,0
2583,false,39,48000,0,0
2584,false,31,25300,1,0
2585,true,20,33600,0,0
2586,false,30,50400,1,0
2587,true,32,41900,2,0
2588,true,26,59200,0,0
2589,true,29,59100,3,0
2590,false,31,42100,0,0
2591,false,38,40200,0,0
2592,true,45,51000,2,1
2593,true,18,43100,1,0
2594,true,24,37200,2,0
2595,false,25,59500,1,0
2596,false,31,38800,1,0
2597,false,32,39900,1,0
2598,true,30,27500,1,0
2599,true,35,43500,0,0
2600,false,32,37700,2,0
2601,false,18,33700,3,0
2602,false,34,34600,1,0
2603,true,27,35000,1,0
2604,false,26,34500,0,0
2605,false,18,55100,0,0
2606,true,23,32800,2,0
2607,true,24,37000,3,0
2608,false,51,21800,0,2
2609,false,29,33600,1,0
2610,true,26,35100,1,0
2611,true,48,57800,0,1
2612,false,20,42900,1,0
2613,true,21,62800,0,0
2614,true,23,28600,0,0
2615,true,39,32900,0,0
2616,true,35,43200,2,0
2617,false,31,40700,0,0
2618,false,32,50400,1,0
2619,false,31,53500,0,0
2620,false,32,39300,1,0
2621,true,32,33300,2,0
2622,false,31,29400,2,0
2623,true,23,26500,0,0
2624,false,28,43000,0,0
2625,true,19,37300,0,0
2626,true,28,50300,2,0
2627,true,23,49500,1,0
2628,true,39,22500,0,0
2629,false,41,45500,0,0
2630,false,28,43000,1,0
2631,true,28,48500,0,0
2632,true,19,37500,1,0
2633,false,30,41300,1,0
2634,true,19,29200,0,0
2635,false,34,43400,2,0
2636,false,23,32900,0,0
2637,true,19,37000,2,0
2638,true,22,38600,1,0
2639,false,28,49200,3,0
2640,true,49,25800,1,2
2641,true,39,42100,0,0
2642,false,32,28300,1,0
2643,true,36,36500,2,0
2644,false,39,24900,2,0
2645,true,33,40000,1,0
2646,false,26,25800,2,0
2647,true,33,47500,2,0
2648,false,39,38900,3,0
2649,true,29,39300,0,0
2650,true,29,38800,5,0
2651,true,42,19200,0,1
2652,false,36,58500,1,0
2653,false,31,37600,0,0
2654,true,30,26300,0,0
2655,false,20,36800,0,0
2656,true,30,34700,1,0
2657,true,43,22200,2,1
2658,true,22,44800,2,0
2659,true,46,48300,1,1
2660,false,33,32800,1,0
2661,false,36,19900,1,0
2662,true,21,29400,2,0
2663,false,22,33800,1,0
2664,true,41,51000,0,0
2665,false,39,40300,1,0
2666,true,35,23500,1,0
2667,false,30,36400,3,0
2668,false,22,37000,1,0
2669,true,26,45700,1,0
2670,true,29,38800,1,0
2671,false,26,41600,3,0
2672,false,43,17300,2,1
2673,true,31,39300,2,0
2674,false,36,33900,1,0
2675,true,28,46200,0,0
2676,false,23,41600,0,0
2677,false,25,54900,3,0
2678,true,22,31000,1,0
2679,true,28,21500,2,0
2680,true,33,40900,2,0
2681,true,41,31200,1,0
2682,false,29,37600,0,0
2683,true,38,43000,0,0
2684,false,21,58400,1,0
2685,false,18,32400,4,0
2686,true,24,50000,0,0
2687,false,26,46600,2,0
2688,true,35,49900,3,0
2689,false,18,19700,0,0
2690,true,41,50100,1,0
2691,false,35,46300,1,0
2692,true,21,47400,2,0
2693,false,40,31300,1,0
2694,false,18,42600,1,0
2695,true,19,52600,0,0
2696,true,33,37500,4,0
2697,true,19,18300,0,0
2698,false,26,40800,2,0
2699,true,20,43300,0,0
2700,false,40,39400,3,0
2701,true,26,46800,2,0
2702,true,31,26100,3,0
2703,false,25,35700,0,0
2704,true,34,44800,1,0
2705,false,31,42700,4,0
2706,false,19,56300,2,0
2707,true,38,35100,1,0
2708,false,35,35200,0,0
2709,true,25,42100,3,0
2710,true,22,46700,0,0
2711,true,19,51600,0,0
2712,false,33,46500,3,0
2713,false,36,47400,1,0
2714,false,35,44600,0,0
2715,false,34,38100,2,0
2716,true,25,33000,2,0
2717,false,20,55900,0,0
2718,false,37,41000,0,0
2719,false,32,42000,2,0
2720,false,40,52100,3,0
2721,true,34,51200,1,0
2722,false,35,55100,2,0
2723,false,29,42200,2,0
2724,false,36,26400,0,0
2725,true,22,49300,2,0
2726,false,30,37200,0,0
2727,true,36,64000,3,0
2728,true,19,35900,1,0
2729,false,20,51400,3,0
2730,false,37,48500,0,0
2731,false,19,33300,1,0
2732,true,19,24200,3,0
2733,false,18,42700,0,0
2734,true,43,36800,0,1
2735,false,32,34300,1,0
2736,true,22,41300,1,0
2737,false,29,46100,0,0
2738,true,37,52400,1,0
2739,false,22,39900,2,0
2740,true,19,51200,1,0
2741,false,34,35000,1,0
2742,true,32,60900,1,0
2743,true,31,43200,2,0
2744,true,34,31400,1,0
2745,true,28,22700,3,0
2746,false,22,34600,0,0
2747,false,24,28100,2,0
2748,true,31,39500,0,0
2749,false,38,30800,0,0
2750,false,31,63600,4,0
2751,true,34,45800,1,0
2752,true,24,30900,1,0
2753,true,27,21100,1,0
2754,true,20,44400,0,0
2755,true,28,33000,1,0
2756,true,26,41200,0,0
2757,true,26,45600,3,0
2758,false,26,27800,1,0
2759,false,22,24500,0,0
2760,false,47,41000,3,1
2761,false,36,34200,0,0
2762,true,45,32100,3,1
2763,false,19,50700,1,0
2764,false,47,33600,1,1
2765,false,26,24500,0,0
2766,true,28,45500,0,0
2767,true,35,32400,2,0
2768,true,22,34000,1,0
2769,true,36,57400,1,0
2770,true,23,32800,4,0
2771,false,38,34100,1,0
2772,true,36,44600,1,0
2773,true,19,54800,1,0
2774,true,24,26100,2,0
2775,true,43,41700,1,1
2776,true,41,42400,1,0
2777,true,28,32400,1,0
2778,true,33,34300,2,0
2779,false,21,60700,1,0
2780,true,25,24700,1,0
2781,true,27,55700,1,0
2782,false,21,51600,3,0
2783,true,25,43000,1,0
2784,false,39,57800,1,0
2785,true,25,44300,0,0
2786,true,40,23600,0,0
2787,false,26,40500,1,0
2788,false,19,33100,2,0
2789,true,24,41300,1,0
2790,false,33,54700,1,0
2791,false,42,40000,1,1
2792,true,25,46100,1,0
2793,false,40,21100,0,0
2794,false,23,40600,0,0
2795,true,34,42900,1,0
2796,false,18,38100,1,0
2797,true,22,33300,4,0
2798,true,25,35900,4,0
2799,false,42,23400,0,1
2800,true,23,22500,2,0
2801,true,30,42300,1,0
2802,true,22,40200,0,0
2803,false,52,52300,1,2
2804,true,37,30000,1,0
2805,false,42,45700,3,0
2806,false,47,32700,1,1
2807,true,35,25200,0,0
2808,true,18,48600,2,0
2809,false,20,38200,1,0
2810,true,27,36900,1,0
2811,false,37,28100,1,0
2812,true,27,40100,2,0
2813,true,44,32600,1,1
2814,true,28,39400,1,0
2815,false,36,40100,1,0
2816,false,19,46500,1,0
2817,true,21,29000,0,0
2818,true,30,46800,1,0
2819,false,52,40700,0,2
2820,false,37,37300,1,0
2821,false,24,45200,0,0
2822,false,44,57400,3,1
2823,true,27,49300,0,0
2824,false,38,41800,3,0
2825,true,40,41900,1,0
2826,false,35,54300,0,0
2827,false,32,48700,2,0
2828,true,33,39900,0,0
2829,true,24,32600,1,0
2830,true,25,43200,2,0
2831,true,27,28800,0,0
2832,true,35,26700,1,0
2833,false,38,43700,0,0
2834,false,27,46500,1,0
2835,false,53,23000,2,2
2836,true,36,44100,1,0
2837,false,18,19100,0,0
2838,false,37,35100,2,0
2839,false,27,18600,0,0
2840,false,33,28800,3,0
2841,true,22,36200,1,0
2842,true,26,47400,0,0
2843,true,22,44400,2,0
2844,false,26,37100,2,0
2845,true,28,41100,0,0
2846,true,24,33700,1,0
2847,false,38,27500,1,0
2848,false,28,48900,1,0
2849,true,47,43200,2,1
2850,true,26,38800,1,0
2851,true,30,33200,0,0
2852,false,24,32500,0,0
2853,false,34,35100,0,0
2854,false,19,51700,0,0
2855,false,21,37200,0,0
2856,false,42,49800,1,1
2857,false,31,45000,1,0
2858,false,26,18700,0,0
2859,false,30,25400,2,0
2860,false,27,43600,4,0
2861,true,46,51400,1,1
2862,false,22,59600,2,0
2863,false,25,33100,0,0
2864,false,25,28600,2,0
2865,true,37,45100,2,0
2866,true,29,47400,1,0
2867,true,33,55600,0,0
2868,true,32,48900,0,0
2869,true,27,28800,2,0
2870,false,50,24700,1,2
2871,true,36,33500,2,0
2872,true,35,44000,0,0
2873,false,34,47700,1,0
2874,false,41,25800,0,0
2875,false,32,58200,0,0
2876,true,35,40500,3,0
2877,false,35,41000,2,0
2878,false,35,37600,0,0
2879,false,20,40300,0,0
2880,false,23,40100,2,0
2881,true,27,37900,0,0
2882,false,28,39800,1,0
2883,true,37,42300,1,0
2884,true,49,41700,0,2
2885,true,21,45200,1,0
2886,true,27,57700,1,0
2887,false,33,54500,0,0
2888,false,38,32900,0,0
2889,false,30,48200,4,0
2890,true,23,46400,0,0
2891,false,23,36600,0,0
2892,false,45,51200,0,1
2893,true,31,54500,0,0
2894,false,25,55000,4,0
2895,false,22,58900,4,0
2896,false,35,53700,1,0
2897,false,23,39800,1,0
2898,false,31,46000,0,0
2899,true,41,58400,0,0
2900,true,28,39900,2,0
2901,true,36,25100,2,0
2902,false,31,43300,0,0
2903,true,43,28200,3,1
2904,false,39,34900,3,0
2905,true,35,36700,0,0
2906,false,28,23700,2,0
2907,true,24,48300,1,0
2908,false,19,49000,2,0
2909,false,20,41400,1,0
2910,true,36,35900,1,0
2911,true,35,55700,1,0
2912,false,20,62700,1,0
2913,true,42,46900,0,1
2914,false,37,36600,1,0
2915,false,41,52700,2,0
2916,false,37,42800,1,0
2917,false,31,34900,0,0
2918,false,29,43200,1,0
2919,false,27,37900,1,0
2920,false,22,56600,0,0
2921,false,35,56400,3,0
2922,false,28,44500,1,0
2923,false,34,39800,1,0
2924,false,44,39000,2,1
2925,true,33,38100,1,0
2926,true,43,28300,1,1
2927,true,23,42700,0,0
2928,false,41,33800,2,0
2929,true,36,53600,2,0
2930,true,32,52600,3,0
2931,false,21,39600,3,0
2932,false,34,27500,2,0
2933,false,33,32600,1,0
2934,false,25,48800,1,0
2935,false,30,36200,1,0
2936,true,25,33000,0,0
2937,false,38,45600,3,0
2938,false,38,27000,1,0
2939,false,24,35800,2,0
2940,false,37,21400,0,0
2941,true,36,44100,0,0
2942,true,20,57600,0,0
2943,false,46,36400,0,1
2944,false,32,33600,3,0
2945,false,23,19200,3,0
2946,true,23,35100,3,0
2947,true,26,30000,1,0
2948,false,39,28800,3,0
2949,true,27,36000,0,0
2950,false,40,43400,1,0
2951,false,34,33400,1,0
2952,true,30,31600,0,0
2953,true,26,58800,2,0
2954,true,25,40000,0,0
2955,false,46,41600,1,1
2956,true,32,21600,0,0
2957,false,39,35700,1,0
2958,true,29,50500,0,0
2959,false,39,34200,3,0
2960,true,35,37100,1,0
2961,false,29,39200,1,0
2962,true,22,41500,1,0
2963,true,41,41100,2,0
2964,true,28,37900,0,0
2965,true,37,28100,0,0
2966,false,44,46300,0,1
2967,false,27,68400,0,0
2968,false,27,34700,0,0
2969,true,28,36500,0,0
2970,false,37,42500,1,0
2971,true,32,17100,3,0
2972,false,34,44000,1,0
2973,true,44,33000,1,1
2974,false,44,51500,1,1
2975,false,27,29700,1,0
2976,true,24,37800,0,0
2977,true,35,42300,1,0
2978,true,36,33000,1,0
2979,true,32,40900,3,0
2980,true,21,19600,0,0
2981,false,32,32600,0,0
2982,true,31,49100,0,0
2983,false,29,46800,2,0
2984,false,20,49400,1,0
2985,true,33,28000,1,0
2986,true,28,49000,1,0
2987,true,33,40200,1,0
2988,true,23,49900,1,0
2989,true,32,21600,0,0
2990,true,40,38400,0,0
2991,true,19,43100,1,0
2992,false,32,47400,2,0
2993,false,47,37900,0,1
2994,false,36,42000,0,0
2995,true,29,32200,1,0
2996,false,41,45700,0,0
2997,true,22,41200,0,0
2998,true,38,39800,2,0
2999,false,31,49400,1,0
3000,false,23,35700,0,0
3001,true,32,37100,2,0
3002,true,18,13300,1,0
3003,true,32,47500,1,0
3004,false,39,19300,2,0
3005,false,38,31500,1,0
3006,false,27,30900,1,0
3007,true,22,54100,1,0
3008,true,30,35000,1,0
3009,false,44,35800,1,1
3010,true,35,43000,1,0
3011,true,36,34200,0,0
3012,true,36,68500,1,0
3013,true,31,28100,1,0
3014,false,19,53500,2,0
3015,true,23,39800,2,0
3016,true,31,35700,0,0
3017,true,22,40500,0,0
3018,false,40,46200,1,0
3019,true,21,31700,1,0
3020,false,33,33700,2,0
3021,false,40,45900,0,0
3022,false,28,41100,4,0
3023,true,22,24700,0,0
3024,false,49,40600,1,2
3025,false,31,36600,2,0
3026,true,34,51300,0,0
3027,false,24,38500,0,0
3028,false,32,31000,1,0
3029,false,35,25300,1,0
3030,false,32,29100,0,0
3031,false,21,39000,5,0
3032,true,47,54400,1,1
3033,true,37,22900,3,0
3034,false,34,49400,0,0
3035,true,34,59300,1,0
3036,false,21,45300,0,0
3037,false,29,37800,2,0
3038,true,44,49900,0,1
3039,true,32,41900,2,0
3040,true,21,22600,2,0
3041,true,26,47600,1,0
3042,true,33,24600,3,0
3043,true,40,55200,1,0
3044,true,50,45300,1,2
3045,true,20,48100,2,0
3046,false,31,52500,0,0
3047,true,38,24200,2,0
3048,false,24,41100,2,0
3049,false,39,24900,0,0
3050,false,24,41200,0,0
3051,false,46,46700,1,1
3052,true,23,56900,4,0
3053,true,35,54400,3,0
3054,true,26,46300,1,0
3055,true,31,49300,0,0
3056,false,55,40800,1,3
3057,false,42,33100,1,1
3058,true,33,38400,2,0
3059,true,31,47300,0,0
3060,false,18,33400,2,0
3061,false,20,36600,1,0
3062,true,36,47500,1,0
3063,true,32,53700,1,0
